date,PHU,ageGrp,population,doses
2021-08-01,SUDBURY AND DISTRICT,30-39yrs,24368,132
2021-08-01,THUNDER BAY DISTRICT,30-39yrs,18511,12
2021-08-01,TIMISKAMING,30-39yrs,3297,2
2021-08-01,TORONTO,30-39yrs,528595,1949
2021-08-01,WATERLOO REGION,30-39yrs,84990,626
2021-08-01,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,42188,217
2021-08-01,WINDSOR-ESSEX COUNTY,30-39yrs,48477,289
2021-08-01,YORK REGION,30-39yrs,155115,697
2021-08-01,ALGOMA DISTRICT,40-49yrs,11665,136
2021-08-01,BRANT COUNTY,40-49yrs,18896,78
2021-08-01,CHATHAM-KENT,40-49yrs,11350,6
2021-08-01,CITY OF HAMILTON,40-49yrs,71673,390
2021-08-01,CITY OF OTTAWA,40-49yrs,134815,732
2021-08-01,DURHAM REGION,40-49yrs,93719,492
2021-08-01,EASTERN ONTARIO,40-49yrs,23559,70
2021-08-01,GREY BRUCE,40-49yrs,16555,30
2021-08-01,HALDIMAND-NORFOLK,40-49yrs,11715,13
2021-08-01,HALIBURTON KAWARTHA PINE RIDGE,40-49yrs,17924,53
2021-08-01,HALTON REGION,40-49yrs,88209,878
2021-08-01,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,17924,23
2021-08-01,HURON PERTH,40-49yrs,14709,114
2021-08-01,KINGSTON FRONTENAC LENNOX & ADDINGTON,40-49yrs,24416,94
2021-08-01,LAMBTON COUNTY,40-49yrs,13713,11
2021-08-01,LEEDS GRENVILLE AND LANARK DISTRICT,40-49yrs,18360,80
2021-08-01,MIDDLESEX-LONDON,40-49yrs,59863,277
2021-08-01,NIAGARA REGION,40-49yrs,52093,272
2021-08-01,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,13844,58
2021-08-01,NORTHWESTERN,40-49yrs,9699,0
2021-08-01,PEEL REGION,40-49yrs,220945,1085
2021-08-01,PETERBOROUGH COUNTY-CITY,40-49yrs,14923,22
2021-08-01,PORCUPINE,40-49yrs,9835,14
2021-08-01,RENFREW COUNTY AND DISTRICT,40-49yrs,11851,12
2021-08-01,SIMCOE MUSKOKA DISTRICT,40-49yrs,72346,509
2021-08-01,SOUTHWESTERN,40-49yrs,25213,47
2021-08-01,SUDBURY AND DISTRICT,40-49yrs,23893,136
2021-08-01,THUNDER BAY DISTRICT,40-49yrs,17224,6
2021-08-01,TIMISKAMING,40-49yrs,3499,5
2021-08-01,TORONTO,40-49yrs,423307,1398
2021-08-01,WATERLOO REGION,40-49yrs,76587,480
2021-08-01,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,38968,166
2021-08-01,WINDSOR-ESSEX COUNTY,40-49yrs,50811,255
2021-08-01,YORK REGION,40-49yrs,162480,694
2021-08-01,ALGOMA DISTRICT,50-59yrs,16446,155
2021-08-01,BRANT COUNTY,50-59yrs,21321,69
2021-08-01,CHATHAM-KENT,50-59yrs,15450,7
2021-08-01,CITY OF HAMILTON,50-59yrs,80704,370
2021-08-01,CITY OF OTTAWA,50-59yrs,139786,661
2021-08-01,DURHAM REGION,50-59yrs,104381,457
2021-08-01,EASTERN ONTARIO,50-59yrs,32885,80
2021-08-01,GREY BRUCE,50-59yrs,24279,26
2021-08-01,HALDIMAND-NORFOLK,50-59yrs,17361,18
2021-08-01,HALIBURTON KAWARTHA PINE RIDGE,50-59yrs,30845,102
2021-08-01,HALTON REGION,50-59yrs,85689,843
2021-08-01,HASTINGS & PRINCE EDWARD COUNTIES,50-59yrs,26066,33
2021-08-01,HURON PERTH,50-59yrs,19413,106
2021-08-01,KINGSTON FRONTENAC LENNOX & ADDINGTON,50-59yrs,29814,78
2021-08-01,LAMBTON COUNTY,50-59yrs,18136,14
2021-08-01,LEEDS GRENVILLE AND LANARK DISTRICT,50-59yrs,28235,124
2021-08-01,MIDDLESEX-LONDON,50-59yrs,66854,242
2021-08-01,NIAGARA REGION,50-59yrs,70296,303
2021-08-01,NORTH BAY PARRY SOUND DISTRICT,50-59yrs,20038,87
2021-08-01,NORTHWESTERN,50-59yrs,11842,1
2021-08-01,PEEL REGION,50-59yrs,217659,893
2021-08-01,PETERBOROUGH COUNTY-CITY,50-59yrs,20821,28
2021-08-01,PORCUPINE,50-59yrs,11988,9
2021-08-01,RENFREW COUNTY AND DISTRICT,50-59yrs,15489,9
2021-08-01,SIMCOE MUSKOKA DISTRICT,50-59yrs,92219,600
2021-08-01,SOUTHWESTERN,50-59yrs,29933,42
2021-08-01,SUDBURY AND DISTRICT,50-59yrs,28981,191
2021-08-01,THUNDER BAY DISTRICT,50-59yrs,20955,13
2021-08-01,TIMISKAMING,50-59yrs,4828,10
2021-08-01,TORONTO,50-59yrs,394894,1420
2021-08-01,WATERLOO REGION,50-59yrs,78016,405
2021-08-01,WELLINGTON-DUFFERIN-GUELPH,50-59yrs,44023,167
2021-08-01,WINDSOR-ESSEX COUNTY,50-59yrs,60800,200
2021-08-01,YORK REGION,50-59yrs,180487,642
2021-08-01,ALGOMA DISTRICT,60-69yrs,18604,156
2021-08-01,BRANT COUNTY,60-69yrs,19812,48
2021-08-01,CHATHAM-KENT,60-69yrs,15770,4
2021-08-01,CITY OF HAMILTON,60-69yrs,72258,264
2021-08-01,CITY OF OTTAWA,60-69yrs,118913,363
2021-08-01,DURHAM REGION,60-69yrs,83972,303
2021-08-01,EASTERN ONTARIO,60-69yrs,31360,55
2021-08-01,GREY BRUCE,60-69yrs,27440,28
2021-08-01,HALDIMAND-NORFOLK,60-69yrs,18117,10
2021-08-01,HALIBURTON KAWARTHA PINE RIDGE,60-69yrs,32828,82
2021-08-01,HALTON REGION,60-69yrs,64619,436
2021-08-01,HASTINGS & PRINCE EDWARD COUNTIES,60-69yrs,26203,28
2021-08-01,HURON PERTH,60-69yrs,19835,58
2021-08-01,KINGSTON FRONTENAC LENNOX & ADDINGTON,60-69yrs,28261,76
2021-08-01,LAMBTON COUNTY,60-69yrs,20502,10
2021-08-01,LEEDS GRENVILLE AND LANARK DISTRICT,60-69yrs,28428,123
2021-08-01,MIDDLESEX-LONDON,60-69yrs,60813,130
2021-08-01,NIAGARA REGION,60-69yrs,66878,192
2021-08-01,NORTH BAY PARRY SOUND DISTRICT,60-69yrs,20502,75
2021-08-01,NORTHWESTERN,60-69yrs,11530,0
2021-08-01,PEEL REGION,60-69yrs,167934,649
2021-08-01,PETERBOROUGH COUNTY-CITY,60-69yrs,22051,23
2021-08-01,PORCUPINE,60-69yrs,12077,3
2021-08-01,RENFREW COUNTY AND DISTRICT,60-69yrs,15644,14
2021-08-01,SIMCOE MUSKOKA DISTRICT,60-69yrs,79793,401
2021-08-01,SOUTHWESTERN,60-69yrs,27383,29
2021-08-01,SUDBURY AND DISTRICT,60-69yrs,28512,97
2021-08-01,THUNDER BAY DISTRICT,60-69yrs,22248,13
2021-08-01,TIMISKAMING,60-69yrs,5410,1
2021-08-01,TORONTO,60-69yrs,327676,966
2021-08-01,WATERLOO REGION,60-69yrs,64550,220
2021-08-01,WELLINGTON-DUFFERIN-GUELPH,60-69yrs,37194,83
2021-08-01,WINDSOR-ESSEX COUNTY,60-69yrs,54082,95
2021-08-01,YORK REGION,60-69yrs,143847,512
2021-08-01,ALGOMA DISTRICT,70-79yrs,12699,46
2021-08-01,BRANT COUNTY,70-79yrs,12716,20
2021-08-01,CHATHAM-KENT,70-79yrs,10558,0
2021-08-01,CITY OF HAMILTON,70-79yrs,45295,145
2021-08-01,CITY OF OTTAWA,70-79yrs,75781,204
2021-08-01,DURHAM REGION,70-79yrs,50080,112
2021-08-01,EASTERN ONTARIO,70-79yrs,20776,33
2021-08-01,GREY BRUCE,70-79yrs,19403,21
2021-08-01,HALDIMAND-NORFOLK,70-79yrs,11809,2
2021-08-01,HALIBURTON KAWARTHA PINE RIDGE,70-79yrs,24747,46
2021-08-01,HALTON REGION,70-79yrs,43839,168
2021-08-01,HASTINGS & PRINCE EDWARD COUNTIES,70-79yrs,18608,12
2021-08-01,HURON PERTH,70-79yrs,13697,12
2021-08-01,KINGSTON FRONTENAC LENNOX & ADDINGTON,70-79yrs,19981,38
2021-08-01,LAMBTON COUNTY,70-79yrs,13758,3
2021-08-01,LEEDS GRENVILLE AND LANARK DISTRICT,70-79yrs,20048,87
2021-08-01,MIDDLESEX-LONDON,70-79yrs,40094,75
2021-08-01,NIAGARA REGION,70-79yrs,48175,165
2021-08-01,NORTH BAY PARRY SOUND DISTRICT,70-79yrs,14235,32
2021-08-01,NORTHWESTERN,70-79yrs,6718,0
2021-08-01,PEEL REGION,70-79yrs,102369,202
2021-08-01,PETERBOROUGH COUNTY-CITY,70-79yrs,15695,2
2021-08-01,PORCUPINE,70-79yrs,6754,0
2021-08-01,RENFREW COUNTY AND DISTRICT,70-79yrs,10814,3
2021-08-01,SIMCOE MUSKOKA DISTRICT,70-79yrs,54104,157
2021-08-01,SOUTHWESTERN,70-79yrs,18637,14
2021-08-01,SUDBURY AND DISTRICT,70-79yrs,18552,44
2021-08-01,THUNDER BAY DISTRICT,70-79yrs,13660,8
2021-08-01,TIMISKAMING,70-79yrs,3541,0
2021-08-01,TORONTO,70-79yrs,202795,487
2021-08-01,WATERLOO REGION,70-79yrs,40380,123
2021-08-01,WELLINGTON-DUFFERIN-GUELPH,70-79yrs,23504,34
2021-08-01,WINDSOR-ESSEX COUNTY,70-79yrs,35970,34
2021-08-01,YORK REGION,70-79yrs,90111,184
2021-08-01,ALGOMA DISTRICT,80+,7929,11
2021-08-01,BRANT COUNTY,80+,7044,7
2021-08-01,CHATHAM-KENT,80+,6269,1
2021-08-01,CITY OF HAMILTON,80+,28319,38
2021-08-01,CITY OF OTTAWA,80+,42388,40
2021-08-01,DURHAM REGION,80+,26420,26
2021-08-01,EASTERN ONTARIO,80+,11219,6
2021-08-01,GREY BRUCE,80+,11147,1
2021-08-01,HALDIMAND-NORFOLK,80+,6382,1
2021-08-01,HALIBURTON KAWARTHA PINE RIDGE,80+,14112,5
2021-08-01,HALTON REGION,80+,25542,50
2021-08-01,HASTINGS & PRINCE EDWARD COUNTIES,80+,10614,3
2021-08-01,HURON PERTH,80+,8279,4
2021-08-01,KINGSTON FRONTENAC LENNOX & ADDINGTON,80+,11314,31
2021-08-01,LAMBTON COUNTY,80+,8068,0
2021-08-01,LEEDS GRENVILLE AND LANARK DISTRICT,80+,10669,23
2021-08-01,MIDDLESEX-LONDON,80+,23219,19
2021-08-01,NIAGARA REGION,80+,29120,43
2021-08-01,NORTH BAY PARRY SOUND DISTRICT,80+,7885,11
2021-08-01,NORTHWESTERN,80+,3618,0
2021-08-01,PEEL REGION,80+,50535,46
2021-08-01,PETERBOROUGH COUNTY-CITY,80+,9476,0
2021-08-01,PORCUPINE,80+,3632,3
2021-08-01,RENFREW COUNTY AND DISTRICT,80+,6453,1
2021-08-01,SIMCOE MUSKOKA DISTRICT,80+,30142,38
2021-08-01,SOUTHWESTERN,80+,10908,2
2021-08-01,SUDBURY AND DISTRICT,80+,10028,15
2021-08-01,THUNDER BAY DISTRICT,80+,7894,2
2021-08-01,TIMISKAMING,80+,1974,0
2021-08-01,TORONTO,80+,144579,228
2021-08-01,WATERLOO REGION,80+,22488,32
2021-08-01,WELLINGTON-DUFFERIN-GUELPH,80+,12749,3
2021-08-01,WINDSOR-ESSEX COUNTY,80+,20462,4
2021-08-01,YORK REGION,80+,48390,79
2021-08-02,ALGOMA DISTRICT,12-17yrs,6504,1
2021-08-02,BRANT COUNTY,12-17yrs,10734,11
2021-08-02,CHATHAM-KENT,12-17yrs,7233,1
2021-08-02,CITY OF HAMILTON,12-17yrs,37018,228
2021-08-02,CITY OF OTTAWA,12-17yrs,66222,867
2021-08-02,DURHAM REGION,12-17yrs,51038,986
2021-08-02,EASTERN ONTARIO,12-17yrs,13423,24
2021-08-02,GREY BRUCE,12-17yrs,10179,3
2021-08-02,HALDIMAND-NORFOLK,12-17yrs,7138,5
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,12-17yrs,10093,46
2021-08-02,HALTON REGION,12-17yrs,49248,381
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,12-17yrs,9953,7
2021-08-02,HURON PERTH,12-17yrs,9790,1
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,12-17yrs,11803,205
2021-08-02,LAMBTON COUNTY,12-17yrs,8280,1
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,12-17yrs,10477,149
2021-08-02,MIDDLESEX-LONDON,12-17yrs,31735,191
2021-08-02,NIAGARA REGION,12-17yrs,28353,169
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,12-17yrs,7244,5
2021-08-02,NORTHWESTERN,12-17yrs,6670,3
2021-08-02,PEEL REGION,12-17yrs,118974,908
2021-08-02,PETERBOROUGH COUNTY-CITY,12-17yrs,8041,9
2021-08-02,PORCUPINE,12-17yrs,5754,10
2021-08-02,RENFREW COUNTY AND DISTRICT,12-17yrs,6329,5
2021-08-02,SIMCOE MUSKOKA DISTRICT,12-17yrs,37614,378
2021-08-02,SOUTHWESTERN,12-17yrs,15337,10
2021-08-02,SUDBURY AND DISTRICT,12-17yrs,11889,19
2021-08-02,THUNDER BAY DISTRICT,12-17yrs,9043,5
2021-08-02,TIMISKAMING,12-17yrs,1897,0
2021-08-02,TORONTO,12-17yrs,162546,1020
2021-08-02,WATERLOO REGION,12-17yrs,40049,497
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,12-17yrs,21168,15
2021-08-02,WINDSOR-ESSEX COUNTY,12-17yrs,29770,132
2021-08-02,YORK REGION,12-17yrs,89973,884
2021-08-02,ALGOMA DISTRICT,18-29yrs,15509,3
2021-08-02,BRANT COUNTY,18-29yrs,24059,21
2021-08-02,CHATHAM-KENT,18-29yrs,14984,3
2021-08-02,CITY OF HAMILTON,18-29yrs,100237,387
2021-08-02,CITY OF OTTAWA,18-29yrs,186587,1046
2021-08-02,DURHAM REGION,18-29yrs,114063,453
2021-08-02,EASTERN ONTARIO,18-29yrs,27830,44
2021-08-02,GREY BRUCE,18-29yrs,22126,12
2021-08-02,HALDIMAND-NORFOLK,18-29yrs,15900,7
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,18-29yrs,22520,46
2021-08-02,HALTON REGION,18-29yrs,95648,883
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,18-29yrs,22375,34
2021-08-02,HURON PERTH,18-29yrs,20393,14
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,18-29yrs,34068,170
2021-08-02,LAMBTON COUNTY,18-29yrs,18558,15
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,18-29yrs,21695,86
2021-08-02,MIDDLESEX-LONDON,18-29yrs,88180,337
2021-08-02,NIAGARA REGION,18-29yrs,70592,223
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,18-29yrs,17552,13
2021-08-02,NORTHWESTERN,18-29yrs,13990,3
2021-08-02,PEEL REGION,18-29yrs,278974,1892
2021-08-02,PETERBOROUGH COUNTY-CITY,18-29yrs,21688,17
2021-08-02,PORCUPINE,18-29yrs,12232,10
2021-08-02,RENFREW COUNTY AND DISTRICT,18-29yrs,14861,6
2021-08-02,SIMCOE MUSKOKA DISTRICT,18-29yrs,87904,592
2021-08-02,SOUTHWESTERN,18-29yrs,30393,31
2021-08-02,SUDBURY AND DISTRICT,18-29yrs,29436,31
2021-08-02,THUNDER BAY DISTRICT,18-29yrs,22251,14
2021-08-02,TIMISKAMING,18-29yrs,4360,2
2021-08-02,TORONTO,18-29yrs,585930,1860
2021-08-02,WATERLOO REGION,18-29yrs,99244,770
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,18-29yrs,50230,54
2021-08-02,WINDSOR-ESSEX COUNTY,18-29yrs,72405,149
2021-08-02,YORK REGION,18-29yrs,198762,740
2021-08-02,ALGOMA DISTRICT,30-39yrs,12062,3
2021-08-02,BRANT COUNTY,30-39yrs,19698,20
2021-08-02,CHATHAM-KENT,30-39yrs,11594,4
2021-08-02,CITY OF HAMILTON,30-39yrs,84056,245
2021-08-02,CITY OF OTTAWA,30-39yrs,158259,773
2021-08-02,DURHAM REGION,30-39yrs,93632,378
2021-08-02,EASTERN ONTARIO,30-39yrs,21920,24
2021-08-02,GREY BRUCE,30-39yrs,17931,6
2021-08-02,HALDIMAND-NORFOLK,30-39yrs,11852,11
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,30-39yrs,17429,55
2021-08-02,HALTON REGION,30-39yrs,80648,705
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,30-39yrs,17863,25
2021-08-02,HURON PERTH,30-39yrs,14728,9
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,30-39yrs,29909,115
2021-08-02,LAMBTON COUNTY,30-39yrs,14493,6
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,30-39yrs,16449,58
2021-08-02,MIDDLESEX-LONDON,30-39yrs,73436,207
2021-08-02,NIAGARA REGION,30-39yrs,54175,143
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,30-39yrs,14543,16
2021-08-02,NORTHWESTERN,30-39yrs,9958,1
2021-08-02,PEEL REGION,30-39yrs,235513,1119
2021-08-02,PETERBOROUGH COUNTY-CITY,30-39yrs,18338,10
2021-08-02,PORCUPINE,30-39yrs,9754,4
2021-08-02,RENFREW COUNTY AND DISTRICT,30-39yrs,13489,5
2021-08-02,SIMCOE MUSKOKA DISTRICT,30-39yrs,74380,468
2021-08-02,SOUTHWESTERN,30-39yrs,24409,16
2021-08-02,SUDBURY AND DISTRICT,30-39yrs,24368,23
2021-08-02,THUNDER BAY DISTRICT,30-39yrs,18511,8
2021-08-02,TIMISKAMING,30-39yrs,3297,1
2021-08-02,TORONTO,30-39yrs,528595,1483
2021-08-02,WATERLOO REGION,30-39yrs,84990,444
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,42188,33
2021-08-02,WINDSOR-ESSEX COUNTY,30-39yrs,48477,105
2021-08-02,YORK REGION,30-39yrs,155115,551
2021-08-02,ALGOMA DISTRICT,40-49yrs,11665,1
2021-08-02,BRANT COUNTY,40-49yrs,18896,9
2021-08-02,CHATHAM-KENT,40-49yrs,11350,2
2021-08-02,CITY OF HAMILTON,40-49yrs,71673,211
2021-08-02,CITY OF OTTAWA,40-49yrs,134815,630
2021-08-02,DURHAM REGION,40-49yrs,93719,333
2021-08-02,EASTERN ONTARIO,40-49yrs,23559,32
2021-08-02,GREY BRUCE,40-49yrs,16555,6
2021-08-02,HALDIMAND-NORFOLK,40-49yrs,11715,2
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,40-49yrs,17924,36
2021-08-02,HALTON REGION,40-49yrs,88209,693
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,17924,29
2021-08-02,HURON PERTH,40-49yrs,14709,11
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,40-49yrs,24416,75
2021-08-02,LAMBTON COUNTY,40-49yrs,13713,2
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,40-49yrs,18360,64
2021-08-02,MIDDLESEX-LONDON,40-49yrs,59863,152
2021-08-02,NIAGARA REGION,40-49yrs,52093,129
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,13844,7
2021-08-02,NORTHWESTERN,40-49yrs,9699,1
2021-08-02,PEEL REGION,40-49yrs,220945,793
2021-08-02,PETERBOROUGH COUNTY-CITY,40-49yrs,14923,11
2021-08-02,PORCUPINE,40-49yrs,9835,5
2021-08-02,RENFREW COUNTY AND DISTRICT,40-49yrs,11851,2
2021-08-02,SIMCOE MUSKOKA DISTRICT,40-49yrs,72346,428
2021-08-02,SOUTHWESTERN,40-49yrs,25213,23
2021-08-02,SUDBURY AND DISTRICT,40-49yrs,23893,21
2021-08-02,THUNDER BAY DISTRICT,40-49yrs,17224,3
2021-08-02,TIMISKAMING,40-49yrs,3499,0
2021-08-02,TORONTO,40-49yrs,423307,1030
2021-08-02,WATERLOO REGION,40-49yrs,76587,337
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,38968,21
2021-08-02,WINDSOR-ESSEX COUNTY,40-49yrs,50811,93
2021-08-02,YORK REGION,40-49yrs,162480,520
2021-08-02,ALGOMA DISTRICT,50-59yrs,16446,3
2021-08-02,BRANT COUNTY,50-59yrs,21321,11
2021-08-02,CHATHAM-KENT,50-59yrs,15450,0
2021-08-02,CITY OF HAMILTON,50-59yrs,80704,212
2021-08-02,CITY OF OTTAWA,50-59yrs,139786,521
2021-08-02,DURHAM REGION,50-59yrs,104381,293
2021-08-02,EASTERN ONTARIO,50-59yrs,32885,24
2021-08-02,GREY BRUCE,50-59yrs,24279,6
2021-08-02,HALDIMAND-NORFOLK,50-59yrs,17361,3
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,50-59yrs,30845,63
2021-08-02,HALTON REGION,50-59yrs,85689,662
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,50-59yrs,26066,29
2021-08-02,HURON PERTH,50-59yrs,19413,6
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,50-59yrs,29814,99
2021-08-02,LAMBTON COUNTY,50-59yrs,18136,7
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,50-59yrs,28235,66
2021-08-02,MIDDLESEX-LONDON,50-59yrs,66854,132
2021-08-02,NIAGARA REGION,50-59yrs,70296,121
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,50-59yrs,20038,11
2021-08-02,NORTHWESTERN,50-59yrs,11842,1
2021-08-02,PEEL REGION,50-59yrs,217659,678
2021-08-02,PETERBOROUGH COUNTY-CITY,50-59yrs,20821,7
2021-08-02,PORCUPINE,50-59yrs,11988,7
2021-08-02,RENFREW COUNTY AND DISTRICT,50-59yrs,15489,4
2021-08-02,SIMCOE MUSKOKA DISTRICT,50-59yrs,92219,511
2021-08-02,SOUTHWESTERN,50-59yrs,29933,11
2021-08-02,SUDBURY AND DISTRICT,50-59yrs,28981,19
2021-08-02,THUNDER BAY DISTRICT,50-59yrs,20955,3
2021-08-02,TIMISKAMING,50-59yrs,4828,0
2021-08-02,TORONTO,50-59yrs,394894,971
2021-08-02,WATERLOO REGION,50-59yrs,78016,271
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,50-59yrs,44023,23
2021-08-02,WINDSOR-ESSEX COUNTY,50-59yrs,60800,83
2021-08-02,YORK REGION,50-59yrs,180487,508
2021-08-02,ALGOMA DISTRICT,60-69yrs,18604,0
2021-08-02,BRANT COUNTY,60-69yrs,19812,3
2021-08-02,CHATHAM-KENT,60-69yrs,15770,2
2021-08-02,CITY OF HAMILTON,60-69yrs,72258,148
2021-08-02,CITY OF OTTAWA,60-69yrs,118913,297
2021-08-02,DURHAM REGION,60-69yrs,83972,258
2021-08-02,EASTERN ONTARIO,60-69yrs,31360,10
2021-08-02,GREY BRUCE,60-69yrs,27440,13
2021-08-02,HALDIMAND-NORFOLK,60-69yrs,18117,3
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,60-69yrs,32828,51
2021-08-02,HALTON REGION,60-69yrs,64619,397
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,60-69yrs,26203,23
2021-08-02,HURON PERTH,60-69yrs,19835,3
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,60-69yrs,28261,61
2021-08-02,LAMBTON COUNTY,60-69yrs,20502,1
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,60-69yrs,28428,73
2021-08-02,MIDDLESEX-LONDON,60-69yrs,60813,62
2021-08-02,NIAGARA REGION,60-69yrs,66878,85
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,60-69yrs,20502,12
2021-08-02,NORTHWESTERN,60-69yrs,11530,1
2021-08-02,PEEL REGION,60-69yrs,167934,440
2021-08-02,PETERBOROUGH COUNTY-CITY,60-69yrs,22051,7
2021-08-02,PORCUPINE,60-69yrs,12077,4
2021-08-02,RENFREW COUNTY AND DISTRICT,60-69yrs,15644,0
2021-08-02,SIMCOE MUSKOKA DISTRICT,60-69yrs,79793,468
2021-08-02,SOUTHWESTERN,60-69yrs,27383,10
2021-08-02,SUDBURY AND DISTRICT,60-69yrs,28512,5
2021-08-02,THUNDER BAY DISTRICT,60-69yrs,22248,2
2021-08-02,TIMISKAMING,60-69yrs,5410,0
2021-08-02,TORONTO,60-69yrs,327676,636
2021-08-02,WATERLOO REGION,60-69yrs,64550,135
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,60-69yrs,37194,11
2021-08-02,WINDSOR-ESSEX COUNTY,60-69yrs,54082,35
2021-08-02,YORK REGION,60-69yrs,143847,306
2021-08-02,ALGOMA DISTRICT,70-79yrs,12699,1
2021-08-02,BRANT COUNTY,70-79yrs,12716,3
2021-08-02,CHATHAM-KENT,70-79yrs,10558,0
2021-08-02,CITY OF HAMILTON,70-79yrs,45295,56
2021-08-02,CITY OF OTTAWA,70-79yrs,75781,195
2021-08-02,DURHAM REGION,70-79yrs,50080,115
2021-08-02,EASTERN ONTARIO,70-79yrs,20776,5
2021-08-02,GREY BRUCE,70-79yrs,19403,2
2021-08-02,HALDIMAND-NORFOLK,70-79yrs,11809,0
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,70-79yrs,24747,12
2021-08-02,HALTON REGION,70-79yrs,43839,158
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,70-79yrs,18608,2
2021-08-02,HURON PERTH,70-79yrs,13697,0
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,70-79yrs,19981,33
2021-08-02,LAMBTON COUNTY,70-79yrs,13758,3
2021-08-02,LEEDS GRENVILLE AND LANARK DISTRICT,70-79yrs,20048,48
2021-08-02,MIDDLESEX-LONDON,70-79yrs,40094,32
2021-08-02,NIAGARA REGION,70-79yrs,48175,255
2021-08-02,NORTH BAY PARRY SOUND DISTRICT,70-79yrs,14235,4
2021-08-02,NORTHWESTERN,70-79yrs,6718,0
2021-08-02,PEEL REGION,70-79yrs,102369,164
2021-08-02,PETERBOROUGH COUNTY-CITY,70-79yrs,15695,1
2021-08-02,PORCUPINE,70-79yrs,6754,1
2021-08-02,RENFREW COUNTY AND DISTRICT,70-79yrs,10814,1
2021-08-02,SIMCOE MUSKOKA DISTRICT,70-79yrs,54104,129
2021-08-02,SOUTHWESTERN,70-79yrs,18637,8
2021-08-02,SUDBURY AND DISTRICT,70-79yrs,18552,1
2021-08-02,THUNDER BAY DISTRICT,70-79yrs,13660,1
2021-08-02,TIMISKAMING,70-79yrs,3541,0
2021-08-02,TORONTO,70-79yrs,202795,301
2021-08-02,WATERLOO REGION,70-79yrs,40380,57
2021-08-02,WELLINGTON-DUFFERIN-GUELPH,70-79yrs,23504,7
2021-08-02,WINDSOR-ESSEX COUNTY,70-79yrs,35970,12
2021-08-02,YORK REGION,70-79yrs,90111,114
2021-08-02,ALGOMA DISTRICT,80+,7929,0
2021-08-02,BRANT COUNTY,80+,7044,2
2021-08-02,CHATHAM-KENT,80+,6269,0
2021-08-02,CITY OF HAMILTON,80+,28319,24
2021-08-02,CITY OF OTTAWA,80+,42388,36
2021-08-02,DURHAM REGION,80+,26420,28
2021-08-02,EASTERN ONTARIO,80+,11219,0
2021-08-02,GREY BRUCE,80+,11147,0
2021-08-02,HALDIMAND-NORFOLK,80+,6382,0
2021-08-02,HALIBURTON KAWARTHA PINE RIDGE,80+,14112,3
2021-08-02,HALTON REGION,80+,25542,34
2021-08-02,HASTINGS & PRINCE EDWARD COUNTIES,80+,10614,0
2021-08-02,HURON PERTH,80+,8279,0
2021-08-02,KINGSTON FRONTENAC LENNOX & ADDINGTON,80+,11314,17
